Entity,Code,Day,total_vaccinations_per_hundred
Latvia,LVA,2021-12-18,131.52
Latvia,LVA,2021-12-19,131.61
Latvia,LVA,2021-12-20,132.16
Latvia,LVA,2021-12-21,132.85
Latvia,LVA,2021-12-22,133.57
Latvia,LVA,2021-12-23,134.03
Latvia,LVA,2021-12-24,134.04
Latvia,LVA,2021-12-25,134.07
Latvia,LVA,2021-12-26,134.09
Latvia,LVA,2021-12-27,134.66
Latvia,LVA,2021-12-28,135.33
Latvia,LVA,2021-12-29,135.98
Latvia,LVA,2021-12-30,136.37
Latvia,LVA,2021-12-31,136.37
Latvia,LVA,2022-01-01,136.38
Latvia,LVA,2022-01-02,136.45
Latvia,LVA,2022-01-03,136.89
Latvia,LVA,2022-01-04,137.53
Latvia,LVA,2022-01-05,138.23
Latvia,LVA,2022-01-06,138.95
Latvia,LVA,2022-01-07,139.78
Latvia,LVA,2022-01-08,140.2
Latvia,LVA,2022-01-09,140.3
Latvia,LVA,2022-01-10,140.8
Latvia,LVA,2022-01-11,141.45
Latvia,LVA,2022-01-12,142.09
Latvia,LVA,2022-01-13,142.69
Latvia,LVA,2022-01-14,143.4
Latvia,LVA,2022-01-15,143.67
Latvia,LVA,2022-01-16,143.76
Latvia,LVA,2022-01-17,144.15
Latvia,LVA,2022-01-18,144.66
Latvia,LVA,2022-01-19,145.2
Latvia,LVA,2022-01-20,145.7
Latvia,LVA,2022-01-21,146.23
Latvia,LVA,2022-01-22,146.45
Latvia,LVA,2022-01-23,146.52
Latvia,LVA,2022-01-24,146.81
Latvia,LVA,2022-01-25,147.18
Latvia,LVA,2022-01-26,147.57
Latvia,LVA,2022-01-27,147.92
Latvia,LVA,2022-01-28,148.35
Latvia,LVA,2022-01-29,148.54
Latvia,LVA,2022-01-30,148.59
Latvia,LVA,2022-01-31,148.77
Latvia,LVA,2022-02-01,149.01
Latvia,LVA,2022-02-02,149.26
Latvia,LVA,2022-02-03,149.5
Latvia,LVA,2022-02-04,149.79
Latvia,LVA,2022-02-05,149.91
Latvia,LVA,2022-02-06,149.93
Latvia,LVA,2022-02-07,150.07
Latvia,LVA,2022-02-08,150.26
Latvia,LVA,2022-02-09,150.44
Latvia,LVA,2022-02-10,150.64
Latvia,LVA,2022-02-11,150.88
Latvia,LVA,2022-02-12,150.98
Latvia,LVA,2022-02-13,151
Latvia,LVA,2022-02-14,151.1
Latvia,LVA,2022-02-15,151.22
Latvia,LVA,2022-02-16,151.34
Latvia,LVA,2022-02-17,151.45
Latvia,LVA,2022-02-18,151.58
Latvia,LVA,2022-02-19,151.64
Latvia,LVA,2022-02-20,151.65
Latvia,LVA,2022-02-21,151.72
Latvia,LVA,2022-02-22,151.81
Latvia,LVA,2022-02-23,151.91
Latvia,LVA,2022-02-24,152
Latvia,LVA,2022-02-25,152.13
Latvia,LVA,2022-02-26,152.18
Latvia,LVA,2022-02-27,152.19
Latvia,LVA,2022-02-28,152.25
Latvia,LVA,2022-03-01,152.32
Latvia,LVA,2022-03-02,152.39
Latvia,LVA,2022-03-03,152.45
Latvia,LVA,2022-03-04,152.54
Latvia,LVA,2022-03-05,152.57
Latvia,LVA,2022-03-06,152.58
Latvia,LVA,2022-03-07,152.62
Latvia,LVA,2022-03-08,152.66
Latvia,LVA,2022-03-09,152.72
Latvia,LVA,2022-03-10,152.77
Latvia,LVA,2022-03-11,152.85
Latvia,LVA,2022-03-12,152.87
Latvia,LVA,2022-03-13,152.87
Latvia,LVA,2022-03-14,152.9
Latvia,LVA,2022-03-15,152.95
Latvia,LVA,2022-03-16,153.01
Latvia,LVA,2022-03-17,153.05
Latvia,LVA,2022-03-18,153.12
Latvia,LVA,2022-03-19,153.13
Latvia,LVA,2022-03-20,153.13
Latvia,LVA,2022-03-21,153.16
Latvia,LVA,2022-03-22,153.2
Latvia,LVA,2022-03-23,153.25
Latvia,LVA,2022-03-24,153.28
Latvia,LVA,2022-03-25,153.34
Latvia,LVA,2022-03-26,153.35
Latvia,LVA,2022-03-27,153.35
Latvia,LVA,2022-03-28,153.38
Latvia,LVA,2022-03-29,153.41
Latvia,LVA,2022-03-30,153.45
Latvia,LVA,2022-03-31,153.48
Latvia,LVA,2022-04-01,153.52
Latvia,LVA,2022-04-02,153.52
Latvia,LVA,2022-04-03,153.52
Latvia,LVA,2022-04-04,153.54
Latvia,LVA,2022-04-05,153.56
Latvia,LVA,2022-04-06,153.59
Latvia,LVA,2022-04-07,153.61
Latvia,LVA,2022-04-08,153.65
Latvia,LVA,2022-04-09,153.66
Latvia,LVA,2022-04-10,153.66
Latvia,LVA,2022-04-11,153.68
Latvia,LVA,2022-04-12,153.7
Latvia,LVA,2022-04-13,153.74
Latvia,LVA,2022-04-14,153.76
Latvia,LVA,2022-04-15,153.76
Latvia,LVA,2022-04-16,153.76
Latvia,LVA,2022-04-17,153.77
Latvia,LVA,2022-04-18,153.77
Latvia,LVA,2022-04-19,153.78
Latvia,LVA,2022-04-20,153.81
Latvia,LVA,2022-04-21,153.83
Latvia,LVA,2022-04-22,153.86
Latvia,LVA,2022-04-23,153.87
Latvia,LVA,2022-04-24,153.87
Latvia,LVA,2022-04-25,153.88
Latvia,LVA,2022-04-26,153.9
Latvia,LVA,2022-04-27,153.93
Latvia,LVA,2022-04-28,153.95
Latvia,LVA,2022-04-29,153.97
Latvia,LVA,2022-04-30,153.97
Latvia,LVA,2022-05-01,153.97
Latvia,LVA,2022-05-02,153.99
Latvia,LVA,2022-05-03,154
Latvia,LVA,2022-05-04,154
Latvia,LVA,2022-05-05,154.03
Latvia,LVA,2022-05-06,154.05
Latvia,LVA,2022-05-07,154.05
Latvia,LVA,2022-05-08,154.05
Latvia,LVA,2022-05-09,154.06
Latvia,LVA,2022-05-10,154.07
Latvia,LVA,2022-05-11,154.1
Latvia,LVA,2022-05-12,154.11
Latvia,LVA,2022-05-13,154.12
Latvia,LVA,2022-05-14,154.13
Latvia,LVA,2022-05-15,154.13
Latvia,LVA,2022-05-16,154.14
Latvia,LVA,2022-05-17,154.15
Latvia,LVA,2022-05-18,154.17
Latvia,LVA,2022-05-19,154.18
Latvia,LVA,2022-05-20,154.2
Latvia,LVA,2022-05-21,154.2
Latvia,LVA,2022-05-22,154.2
Latvia,LVA,2022-05-23,154.21
Latvia,LVA,2022-05-24,154.22
Latvia,LVA,2022-05-25,154.24
Latvia,LVA,2022-05-26,154.25
Latvia,LVA,2022-05-27,154.27
Latvia,LVA,2022-05-28,154.27
Latvia,LVA,2022-05-29,154.27
Latvia,LVA,2022-05-30,154.28
Latvia,LVA,2022-05-31,154.28
Latvia,LVA,2022-06-01,154.29
Latvia,LVA,2022-06-02,154.3
Latvia,LVA,2022-06-03,154.31
Latvia,LVA,2022-06-04,154.32
Latvia,LVA,2022-06-05,154.32
Latvia,LVA,2022-06-06,154.32
Latvia,LVA,2022-06-07,154.33
Latvia,LVA,2022-06-08,154.34
Latvia,LVA,2022-06-09,154.35
Latvia,LVA,2022-06-10,154.36
Latvia,LVA,2022-06-11,154.36
Latvia,LVA,2022-06-12,154.36
Latvia,LVA,2022-06-13,154.37
Latvia,LVA,2022-06-14,154.38
Latvia,LVA,2022-06-15,154.39
Latvia,LVA,2022-06-16,154.39
Latvia,LVA,2022-06-17,154.41
Latvia,LVA,2022-06-18,154.41
Latvia,LVA,2022-06-19,154.41
Latvia,LVA,2022-06-20,154.42
Latvia,LVA,2022-06-21,154.43
Latvia,LVA,2022-06-22,154.43
Latvia,LVA,2022-06-24,154.43
Latvia,LVA,2022-06-25,154.43
Latvia,LVA,2022-06-26,154.43
Latvia,LVA,2022-06-27,154.44
Latvia,LVA,2022-06-28,154.45
Latvia,LVA,2022-06-29,154.46
Latvia,LVA,2022-06-30,154.47
Latvia,LVA,2022-07-01,154.48
Latvia,LVA,2022-07-02,154.48
Latvia,LVA,2022-07-03,154.48
Latvia,LVA,2022-07-04,154.48
Latvia,LVA,2022-07-05,154.49
Latvia,LVA,2022-07-06,154.5
Latvia,LVA,2022-07-07,154.51
Latvia,LVA,2022-07-08,154.52
Latvia,LVA,2022-07-09,154.52
Latvia,LVA,2022-07-10,154.52
Latvia,LVA,2022-07-11,154.53
Lebanon,LBN,2021-02-13,0
Lebanon,LBN,2021-02-14,0
Lebanon,LBN,2021-02-15,0.02
Lebanon,LBN,2021-02-16,0.06
Lebanon,LBN,2021-02-17,0.11
Lebanon,LBN,2021-02-18,0.17
Lebanon,LBN,2021-02-19,0.24
Lebanon,LBN,2021-02-22,0.32
Lebanon,LBN,2021-02-23,0.39
Lebanon,LBN,2021-02-24,0.45
Lebanon,LBN,2021-02-25,0.53
Lebanon,LBN,2021-02-26,0.63
Lebanon,LBN,2021-02-28,0.73
Lebanon,LBN,2021-03-01,0.82
Lebanon,LBN,2021-03-02,0.85
Lebanon,LBN,2021-03-03,0.98
Lebanon,LBN,2021-03-04,1.03
Lebanon,LBN,2021-03-05,1.08
Lebanon,LBN,2021-03-06,1.09
Lebanon,LBN,2021-03-07,1.1
Lebanon,LBN,2021-03-08,1.14
Lebanon,LBN,2021-03-09,1.16
Lebanon,LBN,2021-03-10,1.56
Lebanon,LBN,2021-03-11,1.64
Lebanon,LBN,2021-03-12,1.71
Lebanon,LBN,2021-03-15,1.87
Lebanon,LBN,2021-03-16,2.06
Lebanon,LBN,2021-03-17,2.16
Lebanon,LBN,2021-03-18,2.32
Lebanon,LBN,2021-03-19,2.42
Lebanon,LBN,2021-03-20,2.42
Lebanon,LBN,2021-03-21,2.48
Lebanon,LBN,2021-03-22,2.65
Lebanon,LBN,2021-03-23,2.83
Lebanon,LBN,2021-03-24,2.97
Lebanon,LBN,2021-03-25,3.11
Lebanon,LBN,2021-03-26,3.22
Lebanon,LBN,2021-03-27,3.24
Lebanon,LBN,2021-03-28,3.34
Lebanon,LBN,2021-03-29,3.47
Lebanon,LBN,2021-03-30,3.71
Lebanon,LBN,2021-03-31,3.87
Lebanon,LBN,2021-04-01,3.98
Lebanon,LBN,2021-04-02,4.04
Lebanon,LBN,2021-04-03,4.04
Lebanon,LBN,2021-04-04,4.08
Lebanon,LBN,2021-04-05,4.21
Lebanon,LBN,2021-04-06,4.38
Lebanon,LBN,2021-04-07,4.63
Lebanon,LBN,2021-04-08,4.8
Lebanon,LBN,2021-04-09,4.87
Lebanon,LBN,2021-04-10,4.89
Lebanon,LBN,2021-04-12,5.11
Lebanon,LBN,2021-04-13,5.3
Lebanon,LBN,2021-04-14,5.3
Lebanon,LBN,2021-04-15,5.73
Lebanon,LBN,2021-04-16,5.77
Lebanon,LBN,2021-04-17,5.77
Lebanon,LBN,2021-04-18,5.89
Lebanon,LBN,2021-04-19,6.14
Lebanon,LBN,2021-04-20,6.29
Lebanon,LBN,2021-04-24,7.3
Lebanon,LBN,2021-04-25,7.43
Lebanon,LBN,2021-04-26,7.54
Lebanon,LBN,2021-04-27,7.84
Lebanon,LBN,2021-04-28,8.14
Lebanon,LBN,2021-04-29,8.25
Lebanon,LBN,2021-04-30,8.26
Lebanon,LBN,2021-05-01,8.26
Lebanon,LBN,2021-05-02,8.33
Lebanon,LBN,2021-05-03,8.47
Lebanon,LBN,2021-05-04,8.73
Lebanon,LBN,2021-05-05,8.96
Lebanon,LBN,2021-05-06,9.11
Lebanon,LBN,2021-05-14,10.39
Lebanon,LBN,2021-05-15,10.4
Lebanon,LBN,2021-05-16,10.49
Lebanon,LBN,2021-05-17,10.85
Lebanon,LBN,2021-05-18,11.06
Lebanon,LBN,2021-05-19,11.29
Lebanon,LBN,2021-05-20,11.66
Lebanon,LBN,2021-05-21,11.82
Lebanon,LBN,2021-05-22,11.83
Lebanon,LBN,2021-05-23,11.89
Lebanon,LBN,2021-05-24,12.13
Lebanon,LBN,2021-05-25,12.2
Lebanon,LBN,2021-05-26,12.79
Lebanon,LBN,2021-05-27,12.97
Lebanon,LBN,2021-05-28,13.18
Lebanon,LBN,2021-05-29,13.27
Lebanon,LBN,2021-05-30,13.45
Lebanon,LBN,2021-05-31,13.85
Lebanon,LBN,2021-06-01,14.31
Lebanon,LBN,2021-06-02,14.65
Lebanon,LBN,2021-06-03,15.16
Lebanon,LBN,2021-06-04,15.19
Lebanon,LBN,2021-06-05,15.24
Lebanon,LBN,2021-06-06,15.43
Lebanon,LBN,2021-06-07,15.86
Lebanon,LBN,2021-06-08,16.23
Lebanon,LBN,2021-06-09,16.6
Lebanon,LBN,2021-06-10,16.97
Lebanon,LBN,2021-06-11,17.22
Lebanon,LBN,2021-06-12,17.62
Lebanon,LBN,2021-06-13,18.07
Lebanon,LBN,2021-06-14,18.45
Lebanon,LBN,2021-06-15,18.93
Lebanon,LBN,2021-06-16,18.98
Lebanon,LBN,2021-06-17,19.88
Lebanon,LBN,2021-06-18,20.15
Lebanon,LBN,2021-06-19,20.18
Lebanon,LBN,2021-06-20,20.22
Lebanon,LBN,2021-06-23,21.02
Lebanon,LBN,2021-06-24,21.38
Lebanon,LBN,2021-06-25,22.24
Lebanon,LBN,2021-06-26,22.3
Lebanon,LBN,2021-06-27,22.42
Lebanon,LBN,2021-06-28,22.98
Lebanon,LBN,2021-06-29,23.47
Lebanon,LBN,2021-06-30,24.12
Lebanon,LBN,2021-07-01,24.3
Lebanon,LBN,2021-07-02,24.61
Lebanon,LBN,2021-07-03,24.64
Lebanon,LBN,2021-07-04,24.67
Lebanon,LBN,2021-07-05,24.88
Lebanon,LBN,2021-07-06,25.22
Lebanon,LBN,2021-07-07,26.46
Lebanon,LBN,2021-07-08,27.15
Lebanon,LBN,2021-07-09,27.43
Lebanon,LBN,2021-07-10,27.48
Lebanon,LBN,2021-07-11,27.57
Lebanon,LBN,2021-07-12,27.99
Lebanon,LBN,2021-07-13,29.23
Lebanon,LBN,2021-07-14,29.81
Lebanon,LBN,2021-07-15,30.33
Lebanon,LBN,2021-07-16,30.37
Lebanon,LBN,2021-07-17,30.4
Lebanon,LBN,2021-07-18,30.41
Lebanon,LBN,2021-07-19,30.86
Lebanon,LBN,2021-07-20,30.91
Lebanon,LBN,2021-07-21,31.25
Lebanon,LBN,2021-07-22,31.86
Lebanon,LBN,2021-07-23,31.87
Lebanon,LBN,2021-07-24,31.94
Lebanon,LBN,2021-07-25,32.31
Lebanon,LBN,2021-07-26,32.87
Lebanon,LBN,2021-07-27,33.49
Lebanon,LBN,2021-07-28,33.99
Lebanon,LBN,2021-07-29,34.46
Lebanon,LBN,2021-07-30,34.78
Lebanon,LBN,2021-07-31,34.81
Lebanon,LBN,2021-08-01,34.85
Lebanon,LBN,2021-08-02,35.44
Lebanon,LBN,2021-08-03,36.06
Lebanon,LBN,2021-08-04,36.24
Lebanon,LBN,2021-08-05,36.71
Lebanon,LBN,2021-08-06,37.14
Lebanon,LBN,2021-08-07,37.24
Lebanon,LBN,2021-08-08,37.28
Lebanon,LBN,2021-08-09,37.59
Lebanon,LBN,2021-08-10,38.27
Lebanon,LBN,2021-08-11,38.72
Lebanon,LBN,2021-08-12,38.94
Lebanon,LBN,2021-08-13,39.17
Lebanon,LBN,2021-08-14,39.2
Lebanon,LBN,2021-08-15,39.4
Lebanon,LBN,2021-08-16,39.72
Lebanon,LBN,2021-08-17,40.12
Lebanon,LBN,2021-08-18,40.37
Lebanon,LBN,2021-08-19,40.68
Lebanon,LBN,2021-08-20,40.89
Lebanon,LBN,2021-08-23,41.47
Lebanon,LBN,2021-08-24,41.98
Lebanon,LBN,2021-08-25,42.23
Lebanon,LBN,2021-08-26,42.66
Lebanon,LBN,2021-08-27,42.91
Lebanon,LBN,2021-08-28,42.93
Lebanon,LBN,2021-08-29,43.32
Lebanon,LBN,2021-08-30,43.55
Lebanon,LBN,2021-08-31,43.95
Lebanon,LBN,2021-09-01,44.27
Lebanon,LBN,2021-09-02,44.6
Lebanon,LBN,2021-09-03,44.65
Lebanon,LBN,2021-09-04,44.69
Lebanon,LBN,2021-09-05,44.8
Lebanon,LBN,2021-09-06,45.34
Lebanon,LBN,2021-09-07,45.5
Lebanon,LBN,2021-09-08,45.97
Lebanon,LBN,2021-09-09,46.21
Lebanon,LBN,2021-09-10,46.47
Lebanon,LBN,2021-09-11,46.5
Lebanon,LBN,2021-09-12,46.9
Lebanon,LBN,2021-09-13,47.01
Lebanon,LBN,2021-09-14,47.16
Lebanon,LBN,2021-09-15,47.99
Lebanon,LBN,2021-09-16,48.11
Lebanon,LBN,2021-09-17,48.36
Lebanon,LBN,2021-09-18,48.38
Lebanon,LBN,2021-09-19,48.58
Lebanon,LBN,2021-09-20,48.99
Lebanon,LBN,2021-09-21,49.52
Lebanon,LBN,2021-09-22,49.69
Lebanon,LBN,2021-09-23,50.18
Lebanon,LBN,2021-09-24,50.23
Lebanon,LBN,2021-09-25,50.25
Lebanon,LBN,2021-09-26,50.36
Lebanon,LBN,2021-09-27,50.67
Lebanon,LBN,2021-09-28,51.36
Lebanon,LBN,2021-09-29,51.74
Lebanon,LBN,2021-09-30,52.11
Lebanon,LBN,2021-10-01,52.28
Lebanon,LBN,2021-10-02,52.3
Lebanon,LBN,2021-10-03,52.48
Lebanon,LBN,2021-10-04,52.82
Lebanon,LBN,2021-10-05,53
Lebanon,LBN,2021-10-06,53.09
Lebanon,LBN,2021-10-07,53.73
Lebanon,LBN,2021-10-08,53.98
Lebanon,LBN,2021-10-09,54.01
Lebanon,LBN,2021-10-10,54.11
Lebanon,LBN,2021-10-11,54.15
Lebanon,LBN,2021-10-12,54.27
Lebanon,LBN,2021-10-13,55.1
Lebanon,LBN,2021-10-14,55.37
Lebanon,LBN,2021-10-15,55.57
Lebanon,LBN,2021-10-16,55.58
Lebanon,LBN,2021-10-17,55.59
Lebanon,LBN,2021-10-18,55.64
Lebanon,LBN,2021-10-19,56.39
Lebanon,LBN,2021-10-20,56.53
Lebanon,LBN,2021-10-21,56.84
Lebanon,LBN,2021-10-22,57.02
Lebanon,LBN,2021-10-23,57.03
Lebanon,LBN,2021-10-24,57.03
Lebanon,LBN,2021-10-26,58.05
Lebanon,LBN,2021-10-28,58.88
Lebanon,LBN,2021-11-01,59.24
Lebanon,LBN,2021-11-02,59.53
Lebanon,LBN,2021-11-03,59.77
Lebanon,LBN,2021-11-04,59.94
Lebanon,LBN,2021-11-05,60.23
Lebanon,LBN,2021-11-06,60.24
Lebanon,LBN,2021-11-07,60.28
Lebanon,LBN,2021-11-08,60.59
Lebanon,LBN,2021-11-09,60.81
Lebanon,LBN,2021-11-10,60.99
Lebanon,LBN,2021-11-11,61.23
Lebanon,LBN,2021-11-12,61.47
Lebanon,LBN,2021-11-13,61.49
Lebanon,LBN,2021-11-14,61.57
Lebanon,LBN,2021-11-15,61.8
Lebanon,LBN,2021-11-16,62.01
Lebanon,LBN,2021-11-17,62.25
Lebanon,LBN,2021-11-18,62.41
Lebanon,LBN,2021-11-19,62.67
Lebanon,LBN,2021-11-20,62.7
Lebanon,LBN,2021-11-21,62.73
Lebanon,LBN,2021-11-22,62.89
Lebanon,LBN,2021-11-23,63.2
Lebanon,LBN,2021-11-24,63.29
Lebanon,LBN,2021-11-25,63.46
Lebanon,LBN,2021-11-26,63.77
Lebanon,LBN,2021-11-27,63.82
Lebanon,LBN,2021-11-28,63.84
Lebanon,LBN,2021-11-29,64.14
Lebanon,LBN,2021-11-30,64.39
Lebanon,LBN,2021-12-01,64.52
Lebanon,LBN,2021-12-03,65.3
Lebanon,LBN,2021-12-04,65.33
Lebanon,LBN,2021-12-05,65.45
Lebanon,LBN,2021-12-06,65.77
Lebanon,LBN,2021-12-07,66.03
Lebanon,LBN,2021-12-08,66.39
Lebanon,LBN,2021-12-09,66.59
Lebanon,LBN,2021-12-10,67.25
Lebanon,LBN,2021-12-11,67.82
Lebanon,LBN,2021-12-12,68.09
Lebanon,LBN,2021-12-13,68.4
Lebanon,LBN,2021-12-14,68.64
Lebanon,LBN,2021-12-15,68.98
Lebanon,LBN,2021-12-16,69.34
Lebanon,LBN,2021-12-17,69.7
Lebanon,LBN,2021-12-18,69.82
Lebanon,LBN,2021-12-20,70.56
Lebanon,LBN,2021-12-21,75.67
Lebanon,LBN,2021-12-22,75.7
Lebanon,LBN,2021-12-23,76.13
Lebanon,LBN,2021-12-24,76.3
Lebanon,LBN,2021-12-25,76.31
Lebanon,LBN,2021-12-26,76.36
Lebanon,LBN,2021-12-27,76.87
Lebanon,LBN,2021-12-28,77.8
Lebanon,LBN,2021-12-29,77.8
Lebanon,LBN,2021-12-30,78.25
Lebanon,LBN,2021-12-31,78.31
Lebanon,LBN,2022-01-01,78.32
Lebanon,LBN,2022-01-02,78.44
Lebanon,LBN,2022-01-03,78.86
Lebanon,LBN,2022-01-04,79.3
Lebanon,LBN,2022-01-05,79.7
Lebanon,LBN,2022-01-06,79.7
Lebanon,LBN,2022-01-07,80.48
Lebanon,LBN,2022-01-08,81.4
Lebanon,LBN,2022-01-09,81.72
Lebanon,LBN,2022-01-10,82.43
Lebanon,LBN,2022-01-11,82.71
Lebanon,LBN,2022-01-12,83.23
Lebanon,LBN,2022-01-13,83.47
Lebanon,LBN,2022-01-14,83.79
Lebanon,LBN,2022-01-15,83.82
Lebanon,LBN,2022-01-16,84.12
Lebanon,LBN,2022-01-17,84.47
Lebanon,LBN,2022-01-18,84.64
Lebanon,LBN,2022-01-19,84.74
Lebanon,LBN,2022-01-20,85.24
Lebanon,LBN,2022-01-21,85.49
Lebanon,LBN,2022-01-22,85.52
Lebanon,LBN,2022-01-23,85.57
Lebanon,LBN,2022-01-24,85.97
Lebanon,LBN,2022-01-25,86.3
Lebanon,LBN,2022-01-26,86.51
Lebanon,LBN,2022-01-27,86.76
Lebanon,LBN,2022-01-28,86.96
Lebanon,LBN,2022-01-29,87.02
Lebanon,LBN,2022-01-30,87.29
Lebanon,LBN,2022-01-31,87.65
Lebanon,LBN,2022-02-01,87.92
Lebanon,LBN,2022-02-02,88.12
Lebanon,LBN,2022-02-03,88.46
Lebanon,LBN,2022-02-04,88.58
Lebanon,LBN,2022-02-05,88.63
Lebanon,LBN,2022-02-06,88.63
Lebanon,LBN,2022-02-07,89.03
Lebanon,LBN,2022-02-08,89.29
Lebanon,LBN,2022-02-09,89.43
Lebanon,LBN,2022-02-10,89.71
Lebanon,LBN,2022-02-11,89.95
Lebanon,LBN,2022-02-12,89.99
Lebanon,LBN,2022-02-13,90.03
Lebanon,LBN,2022-02-14,90.26
Lebanon,LBN,2022-02-15,90.47
Lebanon,LBN,2022-02-16,90.79
Lebanon,LBN,2022-02-17,91.07
Lebanon,LBN,2022-02-18,91.24
Lebanon,LBN,2022-02-19,91.27
Lebanon,LBN,2022-02-20,91.38
Lebanon,LBN,2022-02-21,91.59
Lebanon,LBN,2022-02-22,91.73
Lebanon,LBN,2022-02-23,91.9
Lebanon,LBN,2022-02-24,92.06
Lebanon,LBN,2022-02-25,92.23
Lebanon,LBN,2022-02-26,92.26
Lebanon,LBN,2022-02-27,92.37
Lebanon,LBN,2022-02-28,92.55
Lebanon,LBN,2022-03-01,92.71
Lebanon,LBN,2022-03-02,92.81
Lebanon,LBN,2022-03-03,92.91
Lebanon,LBN,2022-03-04,92.97
Lebanon,LBN,2022-03-05,92.97
Lebanon,LBN,2022-03-06,93.03
Lebanon,LBN,2022-03-07,93.15
Lebanon,LBN,2022-03-08,93.23
Lebanon,LBN,2022-03-09,93.32
Lebanon,LBN,2022-03-10,93.46
Lebanon,LBN,2022-03-11,93.46
Lebanon,LBN,2022-03-12,93.47
Lebanon,LBN,2022-03-13,93.48
Lebanon,LBN,2022-03-14,93.52
Lebanon,LBN,2022-03-17,93.82
Lebanon,LBN,2022-03-18,93.88
Lebanon,LBN,2022-03-19,93.89
Lebanon,LBN,2022-03-20,93.93
Lebanon,LBN,2022-03-21,93.99
Lebanon,LBN,2022-03-22,94.04
Lebanon,LBN,2022-03-23,94.11
Lebanon,LBN,2022-03-24,94.13
Lebanon,LBN,2022-03-25,94.16
Lebanon,LBN,2022-03-26,94.17
Lebanon,LBN,2022-03-27,94.22
Lebanon,LBN,2022-03-28,94.24
Lebanon,LBN,2022-03-29,94.34
Lebanon,LBN,2022-03-30,94.41
Lebanon,LBN,2022-03-31,94.44
Lebanon,LBN,2022-04-03,94.52
Lebanon,LBN,2022-04-04,94.54
Lebanon,LBN,2022-04-05,94.58
Lebanon,LBN,2022-04-06,94.61
Lebanon,LBN,2022-04-07,94.63
Lebanon,LBN,2022-04-08,94.65
Lebanon,LBN,2022-04-09,94.66
Lebanon,LBN,2022-04-10,94.67
Lebanon,LBN,2022-04-11,94.72
Lebanon,LBN,2022-04-12,94.73
Lebanon,LBN,2022-04-13,94.78
Lebanon,LBN,2022-04-14,94.79
Lebanon,LBN,2022-04-17,94.81
Lebanon,LBN,2022-04-18,94.85
Lebanon,LBN,2022-04-19,94.86
Lebanon,LBN,2022-04-20,94.9
Lebanon,LBN,2022-04-21,94.92
Lebanon,LBN,2022-04-22,94.95
Lebanon,LBN,2022-04-23,94.95
Lebanon,LBN,2022-04-24,94.95
Lebanon,LBN,2022-04-25,100.17
Lebanon,LBN,2022-05-09,100.38
Lebanon,LBN,2022-05-21,100.71
Lebanon,LBN,2022-05-30,100.75
Lebanon,LBN,2022-06-14,101.15
Lebanon,LBN,2022-06-19,101.27
Lebanon,LBN,2022-06-27,101.44
Lebanon,LBN,2022-07-10,101.86
Lebanon,LBN,2022-07-17,102.03
Lebanon,LBN,2022-07-19,102.18
Lebanon,LBN,2022-07-27,102.29
Lebanon,LBN,2022-08-07,102.43
Lebanon,LBN,2022-08-15,102.52
Lebanon,LBN,2022-08-21,102.74
Lesotho,LSO,2021-03-09,0
Lesotho,LSO,2021-04-17,0.7
Lesotho,LSO,2021-05-18,1.61
Lesotho,LSO,2021-05-21,1.61
Lesotho,LSO,2021-07-05,2.47
Lesotho,LSO,2021-07-26,3.2
Lesotho,LSO,2021-08-25,4.55
Lesotho,LSO,2021-08-28,8.85
Lesotho,LSO,2021-09-20,14.59
Lesotho,LSO,2021-09-29,15.78
Lesotho,LSO,2021-10-10,16.8
Lesotho,LSO,2021-11-17,27.07
Lesotho,LSO,2021-12-08,27.87
Lesotho,LSO,2021-12-16,30.16
Lesotho,LSO,2021-12-31,37.6
Lesotho,LSO,2022-03-22,39.69
Lesotho,LSO,2022-04-26,40.93
Lesotho,LSO,2022-06-26,45.73
Lesotho,LSO,2022-07-10,46.97
Lesotho,LSO,2022-07-17,47.21
Liberia,LBR,2021-05-12,0.7
Liberia,LBR,2021-05-21,1.01
Liberia,LBR,2021-05-24,1.03
Liberia,LBR,2021-05-26,1.07
Liberia,LBR,2021-05-31,1.08
Liberia,LBR,2021-06-08,1.23
Liberia,LBR,2021-06-10,1.23
Liberia,LBR,2021-06-14,1.26
Liberia,LBR,2021-06-15,1.3
Liberia,LBR,2021-06-20,1.33
Liberia,LBR,2021-06-24,1.48
Liberia,LBR,2021-06-28,1.58
Liberia,LBR,2021-10-06,1.8
Liberia,LBR,2021-10-21,6.74
Liberia,LBR,2021-10-22,6.89
Liberia,LBR,2021-10-29,7.88
Liberia,LBR,2021-10-31,8.44
Liberia,LBR,2021-11-02,8.44
Liberia,LBR,2021-11-18,11.35
Liberia,LBR,2021-11-30,11.51
Liberia,LBR,2021-12-08,11.67
Liberia,LBR,2021-12-15,16.95
Liberia,LBR,2022-03-25,21.81
Liberia,LBR,2022-04-26,35.38
Liberia,LBR,2022-05-22,38.45
Liberia,LBR,2022-06-19,40.21
Liberia,LBR,2022-06-26,52.3
Liberia,LBR,2022-07-03,56.25
Libya,LBY,2021-04-17,0.01
Libya,LBY,2021-05-10,1.58
Libya,LBY,2021-06-01,3.62
Libya,LBY,2021-06-09,4.72
Libya,LBY,2021-06-12,4.9
Libya,LBY,2021-06-16,5.22
Libya,LBY,2021-06-23,5.49
Libya,LBY,2021-06-29,5.63
